Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 63/2017
Mã chứng khoán:,TD1722380
Mã ISIN:,VNTD17223809
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 50/2017/GCNTP-VSD do VSD cấp ngày 04/05/2017, số 50/2017/GCNTP-VSD-4 cấp thay đổi lần 4 ngày 01/06/2017"
Tổng số chứng khoán đăng ký:,55.430.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.543.000.000.000 đồng
Hình thức phát hành:,Đấu thầu	
Lãi suất:,"5,2%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 14/04 từ năm 2018 đến năm đáo hạn.		"
Kỳ hạn:,5 năm	
Ngày phát hành:,04/05/2017
Ngày đáo hạn:,14/04/2022
Nơi quản lý tại VSD:,Trụ sở chính
