Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Tín phiếu Kho bạc đấu thầu đợt 33/2012
Mã chứng khoán:,TPKB12007
Mã ISIN:,VNTPKB120078
Loại chứng khoán:,Tín phiếu Kho Bạc
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Tín Phiếu
Giấy chứng nhận ĐKCK:,07/2012/GCNTPKB-VSD do VSD cấp lần đầu ngày 09/10/2012
Tổng số chứng khoán đăng ký:,10.000.000 Tín phiếu 
Tổng giá trị chứng khoán đăng ký:,1.000.000.000.000 đồng
Hình thức đăng ký:,Đấu thầu
Nơi quản lý tại VSD:,Trụ sở chính
