Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 79/2020
Mã chứng khoán:,TD2030013
Mã ISIN:,VNTD20300131
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 13/2020/GCNTP-VSD	do VSD cấp ngày 18/06/2020; số 13/2020/GCNTP-VSD-3 cấp thay đổi lần 3 ngày 06/08/2020
Tổng số chứng khoán đăng ký:,128.250.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,12.825.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"3%/năm

"
Cách thức trả lãi:," Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 18/06 từ năm 2021 đến năm đáo hạn."
Kỳ hạn:,10 năm
Ngày phát hành:,18/06/2020
Ngày đáo hạn:,18/06/2030
Nơi quản lý tại VSD:,Trụ sở chính
