Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán KIS Việt Nam
"
Tên chứng quyền:,Chứng quyền.HPG.KIS.M.CA.T.05
Mã chứng quyền:,CHPG2007
Mã ISIN:,VN0CHPG20071
Mã chứng khoán cơ sở:,HPG
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Tập đoàn Hòa Phát
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,03 tháng
Ngày đáo hạn:,16/07/2020
Tỷ lệ chuyển đổi:,1:1
Giá thực hiện:,22.999  đồng
Giá phát hành lần đầu:,1.660  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   59/2020/GCNCW-VSD do VSD cấp ngày 05/05/2020
Số lượng chứng quyền đăng ký lần đầu tại VSD:,2.500.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,4.150.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,2.500.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
