Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 54/2012
Mã chứng khoán:,TD1217040
Mã ISIN:,VNTD12170401
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 57/2012/GCNTP-VSD do VSD cấp lần đầu ngày 23/07/2012, Số 57/2012/GCNTP-VSD-1 cấp thay đổi lần 1 ngày 29/05/2013"
Tổng số chứng khoán đăng ký:,10.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.050.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,"9,8%/năm"
Cách thức trả lãi:,Lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày phát hành. Gốc được thanh toán một lần khi đến hạn
Kỳ hạn:,05 năm
Ngày phát hành:,15/07/2012
Ngày đáo hạn:,15/07/2017
Nơi quản lý tại VSD:,Trụ sở chính
