Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 39/2012
Mã chứng khoán:,TD1214030
Mã ISIN:,VNTD12140305
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,51/2012/GCNTP-VSD do VSD cấp ngày 18/06/2012
Tổng số chứng khoán đăng ký:,41.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.150.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"8,8%/năm"
Cách thức trả lãi:,Tiền lãi trái phiếu được trả sau mỗi năm một lần vào ngày trùng với ngày phát hành trái phiếu. Tiền gốc trái phiếu được thanh toán một lần bằng mệnh giá khi đến hạn
Kỳ hạn:,02 năm
Ngày phát hành:,15/06/2012
Ngày đáo hạn:,15/06/2014
Nơi quản lý tại VSD:,Trụ sở chính
