Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 6/2007
Mã chứng khoán:,CP071414
Mã ISIN:,VN0CP0714145
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,36/2007/GCNTP-TTLK ngày 16/4/2007
Tổng số chứng khoán đăng ký:,5.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,500.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,7.2%/năm
Cách thức trả lãi:,
Kỳ hạn:,7 năm
Ngày phát hành:,04/04/2007
Ngày đáo hạn:,04/04/2014
Nơi quản lý tại VSD:,Trụ sở chính
