Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 5/2007
Mã chứng khoán:,CP071412
Mã ISIN:,VN0CP0714129
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,32/2007/GCNTP-TTLK ngày 30/3/2007
Tổng số chứng khoán đăng ký:,18.983.900 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.898.390.000.000 đồng
Hình thức phát hành:,
Lãi suất:,7.04%/năm
Cách thức trả lãi:,
Kỳ hạn:,7 năm
Ngày phát hành:,21/03/2007
Ngày đáo hạn:,21/03/2014
Nơi quản lý tại VSD:,Trụ sở chính
