Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 35/2014
Mã chứng khoán:,TD1416065
Mã ISIN:,VNTD14160657
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 40/2014/GCNTP-VSD-6 do VSD cấp ngày 15/04/2014, cấp thay đổi lần thứ 6 ngày 20/06/2014"
Tổng số chứng khoán đăng ký:,67.306.666 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,6.730.666.600.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,6%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 15/04 từ năm 2015 đến năm đáo hạn"
Kỳ hạn:,2 năm
Ngày phát hành:,15/04/2014
Ngày đáo hạn:,15/04/2016
Nơi quản lý tại VSD:,Trụ sở chính
