Keys,Values
Tên TCPH:,"
Công ty Đầu tư tài chính Nhà nước Tp. Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu đô thị Tp HCM BLPH đợt 10/2005
Mã chứng khoán:,HCMA1005
Mã ISIN:,VN0HCMA10056
Loại chứng khoán:,Trái phiếu Chính quyền địa phương
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,Số 287/GCN/TTGDHCM-LK do TTGDCK Tp. Hồ Chí Minh cấp ngày 27/10/2005
Tổng số chứng khoán đăng ký:,100.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,10.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,9.55%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,15 năm
Ngày phát hành:,17/10/2005
Ngày đáo hạn:,17/10/2020
Nơi quản lý tại VSD:,Trụ sở chính
