Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 62/2021
Mã chứng khoán:,TD2131014
Mã ISIN:,VNTD21310147
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 15/2021/GCNTP-VSD do VSD cấp lần đầu ngày 06/05/2021; Số: 15/2021/GCNTP-VSD-2 cấp thay đổi lần 02 ngày 20/05/2021
Tổng số chứng khoán đăng ký:,174.360.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,17.436.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,2.3%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 06/05 từ năm 2022 đến năm đáo hạn."
Kỳ hạn:,10 năm
Ngày phát hành:,06/05/2021
Ngày đáo hạn:,06/05/2031
Nơi quản lý tại VSD:,Trụ sở chính
