Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 53/2012
Mã chứng khoán:,TD1214130
Mã ISIN:,VNTD12141303
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,56/2012/GCNTP-VSD do VSD cấp ngày 23/07/2012
Tổng số chứng khoán đăng ký:,49.600.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.960.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"9,4%/năm"
Cách thức trả lãi:,Lãi trả sau mỗi năm một lần trùng với ngày phát hành. Gốc thanh toán một lần bằng mệnh giá khi đến hạn
Kỳ hạn:,02 năm
Ngày phát hành:,15/07/2012
Ngày đáo hạn:,15/07/2014
Nơi quản lý tại VSD:,Trụ sở chính
