Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu được Chính phủ bảo lãnh kỳ hạn 03 năm
Mã chứng khoán:,QHB1013023
Mã ISIN:,VNBB10130235
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,44.900.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.490.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,11.9%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,16/04/2010
Ngày đáo hạn:,16/04/2013
Nơi quản lý tại VSD:,Trụ sở chính
