Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Ngân hàng Phát triển Việt Nam đợt 8/2017
Mã chứng khoán:,BVDB17218
Mã ISIN:,VNBVDB172187
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 92/2017/GCNTP-VSD do VSD cấp ngày 29/11/2017, số 92/2017/GCNTP-VSD-1 cấp thay đổi lần 1 ngày 06/12/2017"
Tổng số chứng khoán đăng ký:,16.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.600.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,0%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần bằng mệnh giá khi đến hạn. Tiền lãi trả sau, mỗi năm một lần vào ngày trùng với ngày phát hành. Lãi trái phiếu được bảo lưu, không tính nhập gốc."
Kỳ hạn:,5 năm
Ngày phát hành:,29/11/2017
Ngày đáo hạn:,29/11/2022
Nơi quản lý tại VSD:,Trụ sở chính
