Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 113/2016
Mã chứng khoán:,TD1626457
Mã ISIN:,VNTD16264572
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 91/2016/GCNTP-VSD do VSD cấp lần đầu ngày 06/10/2016, Số: 91/2016/GCNTP-VSD-2 cấp thay đổi lần 2 ngày 03/11/2016"
Tổng số chứng khoán đăng ký:,28.250.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.825.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,6.2%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 06/10 từ năm 2017 đến năm đáo hạn."
Kỳ hạn:,10 năm
Ngày phát hành:,06/10/2016
Ngày đáo hạn:,06/10/2026
Nơi quản lý tại VSD:,Trụ sở chính
