Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán SSI
"
Tên chứng quyền:,Chứng quyền VRE/5M/SSI/C/EU/Cash-10
Mã chứng quyền:,CVRE2106
Mã ISIN:,VN0CVRE21063
Mã chứng khoán cơ sở:,VRE
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Vincom Retail
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,05 tháng
Ngày đáo hạn:,06/01/2022
Tỷ lệ chuyển đổi:,2:1
Giá thực hiện:,28.000  đồng
Giá phát hành lần đầu:,2.300  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   90/2021/GCNCW-VSD do VSD cấp lần đầu ngày 23/08/2021
Số lượng chứng quyền đăng ký lần đầu tại VSD:,16.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,36.800.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,16.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
