STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.019.700,10.197.000.000,số 19/2020/GCNCP-VSD,03/04/2020
2,Điều chỉnh lần 1,Thay đổi tên TCPH,0,0,19/2020/GCNCP-VSD-1,21/12/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,1.019.700,10.197.000.000,,
