STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,10.014.753,100.147.530.000,53/2010/GCNCP-CNVSD,01/04/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.168.247,21.682.470.000,53/2010/GCNCP-VSD-1,10/12/2010
3,Điều chỉnh lần 2,Đăng ký bổ sung,33.733,337.330.000,53/2010/GCNCP-VSD-2,06/05/2011
4,Điều chỉnh lần 3,Đăng ký bổ sung,1.832.320,18.323.200.000,53/2010/GCNCP-VSD-3,08/11/2012
5,Điều chỉnh lần 4,Đăng ký bổ sung,11.000.000,110.000.000.000,53/2010/GCNCP-VSD-4,14/08/2014
6,Điều chỉnh lần 5,Thay đổi tên TCPH,0,0,53/2010/GCNCP-VSD-5,09/06/2015
7,Điều chỉnh lần 6,Đăng ký bổ sung,5.009.416,50.094.160.000,53/2010/GCNCP-VSD-6,29/07/2015
8,Điều chỉnh lần 7,Đăng ký bổ sung,18.232.160,182.321.600.000,53/2010/GCNCP-VSD-7,09/09/2015
Tổng cộng:,Tổng cộng:,Tổng cộng:,48.290.629,482.906.290.000,,
