STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,8.023.071,80.230.710.000,43/2010/GCNCP-CNVSD,18/03/2010
2,Điều chỉnh lần 1,Thay đổi tên TCPH,0,0,43/2010/GCNCP-VSD-1,27/02/2019
Tổng cộng:,Tổng cộng:,Tổng cộng:,8.023.071,80.230.710.000,,
