STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,4.038.800,40.388.000.000,291/2010/GCNCP-VSD,21/12/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.754.241,27.542.410.000,291/2010/GCNCP-VSD-1,22/04/2011
3,Điều chỉnh lần 2,Đăng ký bổ sung,678.573,6.785.730.000,số 291/2010/GCNCP-VSD-2,06/10/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,7.471.614,74.716.140.000,,
