STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,2.000.000,20.000.000.000,28/2008/GCNCP-TTLK,06/06/2008
2,Điều chỉnh lần 1,Đăng ký bổ sung,300.000,3.000.000.000,28/2008/GCNCP-TTLK-1,24/10/2008
3,Điều chỉnh lần 2,Đăng ký bổ sung,344.928,3.449.280.000,28/2008/GCNCP-TTLK-2,28/10/2009
4,Điều chỉnh lần 3,Đăng ký bổ sung,925.072,9.250.720.000,28/2008/GCNCP-VSD-3,21/05/2010
5,Điều chỉnh lần 4,Đăng ký bổ sung,1.430.000,14.300.000.000,28/2008/GCNCP-VSD-4,21/03/2011
6,Điều chỉnh lần 5,Đăng ký bổ sung,1.461.906,14.619.060.000,số 28/2008/GCNCP-VSD-5,08/03/2016
7,Điều chỉnh lần 6,Đăng ký bổ sung,775.070,7.750.700.000,số 28/2008/GCNCP-VSD-6,04/07/2016
8,Điều chỉnh lần 7,Đăng ký bổ sung,723.334,7.233.340.000,28/2008/GCNCP-VSD-7,13/09/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,7.960.310,79.603.100.000,,
