STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,48.800.000,488.000.000.000,số 27/2017/GCNCP-VSD,20/01/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,48.800.000,488.000.000.000,,
