STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,10.400.000,104.000.000.000,284/2010/GCNCP-VSD-1,01/12/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.559.982,15.599.820.000,284/2010/GCNCP-VSD-1,09/11/2012
Tổng cộng:,Tổng cộng:,Tổng cộng:,11.959.982,119.599.820.000,,
