STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,18.200.000,182.000.000.000,23/2012/GCNCP-VSD do VSD cấp ngày 10/09/2012,10/09/2012
Tổng cộng:,Tổng cộng:,Tổng cộng:,18.200.000,182.000.000.000,,
