STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,4.000.000,40.000.000.000,số 97/2016/GCNCP-VSD,13/09/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,4.000.000,40.000.000.000,,
