STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,6.000.000,60.000.000.000,36/2006/GCNCP-TTLK,13/12/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,8.999.989,89.999.890.000,36/2006/GCNCP-VSD-1,27/12/2010
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.999.919,29.999.190.000,36/2006/GCNCP-VSD-2,07/12/2015
4,Điều chỉnh lần 3,Đăng ký bổ sung,2.999.992,29.999.920.000,36/2006/GCNCP-VSD-3,20/01/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,20.999.900,209.999.000.000,,
