STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,24.920.934,249.209.340.000,số 80/2014/GCNCP-VSD do VSD cấp ngày 25/11/2014,25/11/2014
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.246.006,12.460.060.000,80/2014/GCNCP-VSD-1,30/06/2015
Tổng cộng:,Tổng cộng:,Tổng cộng:,26.166.940,261.669.400.000,,
