STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,5.020.750,50.207.500.000,số 79/2018/GCNCP-VSD,18/09/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,5.020.750,50.207.500.000,,
