STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.583.140,35.831.400.000,số 65/2020/GCNCP-VSD,28/10/2020
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.000.000,20.000.000.000,65/2020/GCNCP-VSD-1,22/07/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,5.583.140,55.831.400.000,,
