STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,4.400.000,44.000.000.000,Số 13/2016/GCNCP-VSD,23/02/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,4.400.000,44.000.000.000,,
