STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.885.000,38.850.000.000,285/2010/GCNCP-VSD,01/12/2010
Tổng cộng:,Tổng cộng:,Tổng cộng:,3.885.000,38.850.000.000,,
