STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,12.500.000,125.000.000.000,21/2012/GCNCP-VSD do VSD cấp ngày 29/08/2012,29/08/2012
Tổng cộng:,Tổng cộng:,Tổng cộng:,12.500.000,125.000.000.000,,
