STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Cấp lần đầu,5.000.000,50.000.000.000,09/2021/GCNCP-VSD,23/02/2021
2,Điều chỉnh lần 1,Đăng ký bổ sung,5.000.000,50.000.000.000,09/2021/GCNCP-VSD-1,27/10/2021
3,Điều chỉnh lần 2,Đăng ký bổ sung,5.000.000,50.000.000.000,09/2021/GCNCP-VSD-2,14/01/2022
Tổng cộng:,Tổng cộng:,Tổng cộng:,15.000.000,150.000.000.000,,
