STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,122.124.280,1.221.242.800.000,số 02/2016/GCNCP-VSD,12/01/2016
2,Điều chỉnh lần 1,Đăng ký bổ sung,42.206.804,422.068.040.000,số 02/2016/GCNCP-VSD-1,08/05/2020
3,Điều chỉnh lần 2,Đăng ký bổ sung,103.287.240,1.032.872.400.000,02/2016/GCNCP-VSD-2,07/07/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,267.618.324,2.676.183.240.000,,
