STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,317.100.000,3.171.000.000.000,số 42/2019/GCNCP-VSD,13/09/2019
2,Điều chỉnh lần 1,Đăng ký bổ sung,14.996.948,149.969.480.000,42/2019/GCNCP-VSD-1,09/04/2021
3,Điều chỉnh lần 2,Đăng ký bổ sung,34.993.052,349.930.520.000,42/2019/GCNCP-VSD-2,19/04/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,367.090.000,3.670.900.000.000,,
