STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.300.000,13.000.000.000,45/2009/GCNCP-VSD,20/08/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,300.000,3.000.000.000,45/2009/GCNCP-VSD-1,15/12/2009
3,Điều chỉnh lần 2,Đăng ký bổ sung,1.553.200,15.532.000.000,45/2009/GCNCP-VSD-2,05/10/2011
Tổng cộng:,Tổng cộng:,Tổng cộng:,3.153.200,31.532.000.000,,
