STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,15.000.000,150.000.000.000,106/2010/GCNCP-VSD,27/04/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,5.000.000,50.000.000.000,106/2010/GCNCP-VSD-1,03/12/2010
3,Điều chỉnh lần 2,Đăng ký bổ sung,6.999.517,69.995.170.000,106/2010/GCNCP-VSD-2,17/02/2014
Tổng cộng:,Tổng cộng:,Tổng cộng:,26.999.517,269.995.170.000,,
