STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,11.007.183,110.071.830.000,184/2010/GCNCP-VSD,28/07/2010
Tổng cộng:,Tổng cộng:,Tổng cộng:,11.007.183,110.071.830.000,,
