STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,44.200.000,442.000.000.000,94/2014/GCNCP - VSD,29/12/2014
Tổng cộng:,Tổng cộng:,Tổng cộng:,44.200.000,442.000.000.000,,
