STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Điều chỉnh lần 1,Đăng ký bổ sung,1.600.000,16.000.000.000,146/2010/GCNCP-VSD-1,10/06/2010
2,Cấp lần đầu,Đăng ký lần đầu,2.500.000,25.000.000.000,146/2010/GCNCP-VSD,28/06/2010
3,Điều chỉnh lần 2,Đăng ký bổ sung,1.900.000,19.000.000.000,146/2010/GCNCP-VSD-2,05/09/2011
4,Cấp lần đầu,Đăng ký lần đầu,4.100.000,41.000.000.000,,05/09/2011
5,Cấp lần đầu,Thay đổi tên TCPH,0,0,146/2010/GCNCP-VSD-3,29/06/2012
6,Điều chỉnh lần 4,Đăng ký bổ sung,1.600.000,16.000.000.000,146/2010/GCNCP-VSD-4,16/10/2012
Tổng cộng:,Tổng cộng:,Tổng cộng:,7.600.000,76.000.000.000,,
