STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,6.481.634,64.816.340.000,58/2009/GCNCP-VSD,18/09/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.850.939,28.509.390.000,58/2009/GCNCP-VSD-1,15/03/2013
Tổng cộng:,Tổng cộng:,Tổng cộng:,9.332.573,93.325.730.000,,
