STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.000.000,30.000.000.000,65/2011/GCNCP-VSD do TTLKCK Việt Nam cấp ngày 03/10/2011,03/10/2011
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.000.000,20.000.000.000,65/2011/GCNCP-VSD-1,25/12/2012
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.500.000,25.000.000.000,số 65/2011/GCNCP-VSD-2,23/03/2016
4,Điều chỉnh lần 3,Đăng ký bổ sung,2.500.000,25.000.000.000,65/2011/GCNCP-VSD-3,03/08/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,10.000.000,100.000.000.000,,
