STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,250.0,25.000.000.000,62/2006/GCNTP-TTLK,31/10/2009
Tổng cộng:,Tổng cộng:,Tổng cộng:,250.0,25.000.000.000,,
