STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,5.500.000,55.000.000.000,32/2010/GCNCP-VSD,02/02/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,5.500.000,55.000.000.000,32/2010/GCNCP-VSD-1,24/05/2011
Tổng cộng:,Tổng cộng:,Tổng cộng:,11.000.000,110.000.000.000,,
