STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,20.000.000,200.000.000.000,105/2009/GCNCP-CNVSD,20/11/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,20.000.000,200.000.000.000,105/2009/GCNCP-VSD-1,26/11/2013
Tổng cộng:,Tổng cộng:,Tổng cộng:,40.000.000,400.000.000.000,,
