STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,10.116.910,101.169.100.000,170/2010/GCNCP-VSD,15/07/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,3.035.032,30.350.320.000,170/2010/GCNCP-VSD-1,14/06/2011
3,Điều chỉnh lần 2,Đăng ký bổ sung,1.352.820,13.528.200.000,170/2010/GCNCP-VSD-2,01/08/2011
4,Điều chỉnh lần 3,Thay đổi tên TCPH,0,0,170/2010/GCNCP-VSD-3,22/06/2017
5,Điều chỉnh lần 4,Đăng ký bổ sung,35.495.238,354.952.380.000,số 170/2010/GCNCP-VSD-4,09/11/2017
Tổng cộng:,Tổng cộng:,Tổng cộng:,50.000.000,500.000.000.000,,
