STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.400.000,34.000.000.000,số 70/2017/GCNCP-VSD,30/03/2017
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.039.999,20.399.990.000,70/2017/GCNCP-VSD-1,19/06/2017
3,Điều chỉnh lần 2,Đăng ký bổ sung,1.087.957,10.879.570.000,số 70/2017/GCNCP-VSD-2,02/07/2018
4,Điều chỉnh lần 3,Đăng ký bổ sung,1.631.965,16.319.650.000,số 70/2017/GCNCP-VSD-3,09/09/2020
5,Điều chỉnh lần 4,Đăng ký bổ sung,1.468.713,14.687.130.000,70/2017/GCNCP-VSD-4,06/07/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,9.628.634,96.286.340.000,,
