STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.000.000,10.000.000.000,31/2006/GCNCP-TTLK,12/12/2006
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.554.871,15.548.710.000,31/2006/GCNCP-TTLK-1,24/09/2007
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.554.871,25.548.710.000,31/2006/GCNCP-VSD-2,21/07/2008
4,Điều chỉnh lần 3,Đăng ký bổ sung,3.474.581,34.745.810.000,31/2006/GCNCP-VSD-3,14/06/2010
5,Điều chỉnh lần 4,Đăng ký bổ sung,1.635.161,16.351.610.000,31/2006/GCNCP-VSD-4,23/07/2010
Tổng cộng:,Tổng cộng:,Tổng cộng:,10.219.484,102.194.840.000,,
