STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,16.438.382,164.383.820.000,số 123/2016/GCNCP-VSD,19/10/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,16.438.382,164.383.820.000,,
