STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,12.500.000,125.000.000.000,10/2015/GCNCP - VSD,29/01/2015
2,Điều chỉnh lần 1,Đăng ký bổ sung,4.955.400,49.554.000.000,10/2015/GCNCP-VSD-1,01/12/2015
3,Điều chỉnh lần 2,Đăng ký bổ sung,10.121.090,101.210.900.000,số 10/2015/GCNCP-VSD-2,15/09/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,27.576.490,275.764.900.000,,
