STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.200.000,12.000.000.000,07/2007/GCNCP-TTLK,15/10/2007
2,Điều chỉnh lần 1,Đăng ký bổ sung,952.940,9.529.400.000,07/2007/GCNCP-1,24/03/2010
3,Điều chỉnh lần 2,Đăng ký bổ sung,975.900,9.759.000.000,07/2007/GCNCP-VSD-2,07/03/2011
4,Điều chỉnh lần 3,Đăng ký bổ sung,3.128.621,31.286.210.000,07/2007/GCNCP-VSD-3,08/02/2013
5,Điều chỉnh lần 4,Đăng ký bổ sung,4.543.878,45.438.780.000,07/2007/GCNCP-VSD-4,16/06/2014
6,Điều chỉnh lần 5,Đăng ký bổ sung,1.620.079,16.200.790.000,07/2007/GCNCP-VSD-5,30/07/2015
7,Điều chỉnh lần 6,Đăng ký bổ sung,2.235.732,22.357.320.000,Số: 07/2007/GCNCP-VSD-6,23/08/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,14.657.150,146.571.500.000,,
