STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,26.617.000,266.170.000.000,60/2008/GCNCP-TTLK,08/12/2008
2,Điều chỉnh lần 1,Đăng ký bổ sung,1.102.850,11.028.500.000,60/2008/GCNCP-VSD-1,18/02/2011
3,Điều chỉnh lần 2,Thay đổi tên TCPH,0,0,số 60/2008/GCNCP-VSD-2,29/03/2018
4,Điều chỉnh lần 3,Đăng ký bổ sung,8.780.150,87.801.500.000,số 60/2008/GCNCP-VSD-3,23/07/2019
5,Điều chỉnh lần 4,Thay đổi tên TCPH,0,0,số 60/2008/GCNCP-VSD-4 ngày 10/04/2020,10/04/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,36.500.000,365.000.000.000,,
