STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.000.000,30.000.000.000,24/2007/GCNCP-TTLK,12/12/2007
2,Điều chỉnh lần 1,Đăng ký bổ sung,3.000.000,30.000.000.000,24/2007/GCNCP-VSD-1,10/06/2010
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.600.000,26.000.000.000,24/2007/GCNCP-VSD-2,05/06/2015
Tổng cộng:,Tổng cộng:,Tổng cộng:,8.600.000,86.000.000.000,,
