STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,124.225.000,1.242.250.000.000,số 31/2018/GCNCP-VSD,10/05/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,124.225.000,1.242.250.000.000,,
