STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,1.270.000,12.700.000.000,115/2010/GCNCP-VSD,05/11/2010
2,Điều chỉnh lần 1,Đăng ký bổ sung,2.396.500,23.965.000.000,115/2010/GCNCP-VSD-1,22/02/2011
3,Điều chỉnh lần 2,Đăng ký bổ sung,2.603.500,26.035.000.000,115/2010/GCNCP-VSD-2,04/05/2011
4,Điều chỉnh lần 3,Đăng ký bổ sung,20.000.000,200.000.000.000,115/2010/GCNCP-VSD-3,28/10/2014
5,Điều chỉnh lần 4,Đăng ký bổ sung,178.500,1.785.000.000,115/2010/GCNCP-VSD-4,24/09/2015
6,Điều chỉnh lần 5,Đăng ký bổ sung,2.626.999,26.269.990.000,115/2010/GCNCP-VSD-5,16/10/2015
Tổng cộng:,Tổng cộng:,Tổng cộng:,29.075.499,290.754.990.000,,
