STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,65.625.000,656.250.000.000,Số 15/2014/GCNCP-VSD do TTLKCK Việt Nam cấp ngày 07/03/2014,07/03/2014
2,Điều chỉnh lần 1,Đăng ký bổ sung,7.725.581,77.255.810.000,15/2014/GCNCP-VSD-1,07/07/2014
3,Điều chỉnh lần 2,Đăng ký bổ sung,1.320.310,13.203.100.000,số 15/2014/GCNCP-VSD-2,05/01/2018
Tổng cộng:,Tổng cộng:,Tổng cộng:,74.670.891,746.708.910.000,,
