STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,3.012.374,30.123.740.000,số 203/2016/GCNCP-VSD,21/12/2016
Tổng cộng:,Tổng cộng:,Tổng cộng:,3.012.374,30.123.740.000,,
