STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,19.999.800,1.999.980.000.000,36/2021/GCNTP-VSD,01/10/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,19.999.800,1.999.980.000.000,,
