STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,326.960.000,3.269.600.000.000,24/2015/GCNCP-VSD,24/04/2015
Tổng cộng:,Tổng cộng:,Tổng cộng:,326.960.000,3.269.600.000.000,,
