STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,5.162.924,51.629.240.000,số 22/2020/GCNCP-VSD,06/04/2020
Tổng cộng:,Tổng cộng:,Tổng cộng:,5.162.924,51.629.240.000,,
