STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,6.050.000,60.500.000.000,95/2009/GCNCP-VSD,20/11/2009
2,Điều chỉnh lần 1,Đăng ký bổ sung,3.469.885,34.698.850.000,95/2009/GCNCP-CNVSD-1,23/11/2010
3,Điều chỉnh lần 2,Đăng ký bổ sung,886.831,8.868.310.000,95/2009/GCNCP-CNVSD-2,29/12/2011
4,Điều chỉnh lần 3,Đăng ký bổ sung,975.516,9.755.160.000,95/2009/GCNCP-VSD-3,01/10/2015
Tổng cộng:,Tổng cộng:,Tổng cộng:,11.382.232,113.822.320.000,,
