STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,26.875.000,268.750.000.000,số 34/2019/GCNCP-VSD,12/08/2019
Tổng cộng:,Tổng cộng:,Tổng cộng:,26.875.000,268.750.000.000,,
