STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,7.800.000,78.000.000.000,số 58/2018/GCNCP-VSD,17/07/2018
2,Điều chỉnh lần 1,Đăng ký bổ sung,3.120.000,31.200.000.000,số 58/2018/GCNCP-VSD-1,26/06/2019
3,Điều chỉnh lần 2,Đăng ký bổ sung,5.460.000,54.600.000.000,58/2018/GCNCP-VSD-2,21/10/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,16.380.000,163.800.000.000,,
