STT,Lần đăng ký,Lý do,Số lượng,Giá trị,Số GCNĐKCK,Ngày cấp
1,Cấp lần đầu,Đăng ký lần đầu,30.000.000,30.000.000,Số 74/2011/GCNCP-VSD do Trung tâm Lưu ký Chứng khoán Việt Nam cấp lần đầu ngày 29/11/2011,29/11/2011
2,Điều chỉnh lần 1,Đăng ký bổ sung,6.000.000,60.000.000.000,số 74/2011/GCNCP-VSD-1,23/12/2019
3,Điều chỉnh lần 2,Đăng ký bổ sung,19.799.445,197.994.450.000,74/2011/GCNCP-VSD-2,17/12/2021
Tổng cộng:,Tổng cộng:,Tổng cộng:,55.799.445,557.994.450.000,,
